name,lift,week,set,time,seconds_elapsed_Accelerometer,y_Accelerometer,y_Accelerometer_smooth_medium,y_Accelerometer_smooth_light,velocity_y
John,overhead,2,2,2026-04-04 22:30:32.458261+00:00,10.908260986328123,-1.8091778755187988,-1.4536834208170573,-2.242692356109619,0.6098447188181643
John,overhead,2,2,2026-04-04 22:30:32.468260900+00:00,10.9182607421875,-2.6377973556518555,-1.4377623303731282,-2.1363504791259764,0.5910852948515071
John,overhead,2,2,2026-04-04 22:30:32.478261+00:00,10.928260986328125,-1.9251341819763184,-1.4157179959615072,-2.036245002746582,0.5733572168429024
John,overhead,2,2,2026-04-04 22:30:32.488260900+00:00,10.9382607421875,-1.5832929611206057,-1.3941974067687988,-1.954322853088379,0.5565401203519897
John,overhead,2,2,2026-04-04 22:30:32.498261+00:00,10.948260986328124,-2.780961036682129,-1.3773945554097493,-1.839460163116455,0.5407061509134796
John,overhead,2,2,2026-04-04 22:30:32.508260900+00:00,10.9582607421875,-1.2991399765014648,-1.3513621584574382,-1.7494651222229003,0.525897218246411
John,overhead,2,2,2026-04-04 22:30:32.518261+00:00,10.968260986328126,-1.154780387878418,-1.3307879384358725,-1.6406172943115234,0.5120818010861087
John,overhead,2,2,2026-04-04 22:30:32.528260900+00:00,10.9782607421875,-1.4866948127746582,-1.311179370880127,-1.5334829139709472,0.4993469431665001
John,overhead,2,2,2026-04-04 22:30:32.538261+00:00,10.988260986328124,-1.3846449851989746,-1.275779972076416,-1.4569303703308103,0.4875299204550991
John,overhead,2,2,2026-04-04 22:30:32.548260900+00:00,10.9982607421875,-2.3069543838500977,-1.251053066253662,-1.3346888542175293,0.4767074207645858
John,overhead,2,2,2026-04-04 22:30:32.558261+00:00,11.008260986328125,-0.5143170356750488,-1.2232987467447918,-1.245682487487793,0.4669406578201132
John,overhead,2,2,2026-04-04 22:30:32.568260900+00:00,11.0182607421875,-0.3230462074279785,-1.2056052907307944,-1.1649389457702637,0.4580231005775319
John,overhead,2,2,2026-04-04 22:30:32.578261+00:00,11.028260986328124,-1.5144519805908203,-1.1807334836324055,-1.0511261749267578,0.4500779132090766
John,overhead,2,2,2026-04-04 22:30:32.588260900+00:00,11.0382607421875,-0.7423787117004395,-1.161419849395752,-0.991786994934082,0.4429988523972189
John,overhead,2,2,2026-04-04 22:30:32.598261+00:00,11.048260986328126,-0.7084550857543945,-1.141974099477132,-0.8913742065429687,0.4367182252625476
John,overhead,2,2,2026-04-04 22:30:32.608260900+00:00,11.0582607421875,-1.103498935699463,-1.1044639650980632,-0.8153552436828613,0.4313200420108143
John,overhead,2,2,2026-04-04 22:30:32.618261+00:00,11.068260986328124,-0.0822014808654785,-1.0820105361938477,-0.7585043716430664,0.4265859605634409
John,overhead,2,2,2026-04-04 22:30:32.628260900+00:00,11.0782607421875,-0.6170763969421387,-1.0536329015096029,-0.6497309303283691,0.4226802116157048
John,overhead,2,2,2026-04-04 22:30:32.638261+00:00,11.088260986328123,-0.3423080444335937,-1.0219672838846845,-0.6066703796386719,0.4195334604473601
John,overhead,2,2,2026-04-04 22:30:32.648260900+00:00,11.0982607421875,-0.3280844688415527,-0.9868547503153484,-0.5658903694152833,0.4168060554953446
John,overhead,2,2,2026-04-04 22:30:32.658261+00:00,11.108260986328125,-0.6141829490661621,-0.9427166684468588,-0.5012609100341797,0.4146055775813981
John,overhead,2,2,2026-04-04 22:30:32.668260900+00:00,11.1182607421875,-0.2342796325683593,-0.9094231033325196,-0.4264104461669922,0.4131025896999225
John,overhead,2,2,2026-04-04 22:30:32.678261+00:00,11.128260986328126,-0.3833847045898437,-0.8728636487325032,-0.335296630859375,0.4124293700837604
John,overhead,2,2,2026-04-04 22:30:32.688260900+00:00,11.1382607421875,-0.4108524322509765,-0.8271116256713867,-0.3319331550598144,0.4122285582615109
John,overhead,2,2,2026-04-04 22:30:32.698261+00:00,11.148260986328124,0.008941650390625,-0.7944334602355957,-0.2972499275207519,0.4122179747948233
John,overhead,2,2,2026-04-04 22:30:32.708260900+00:00,11.1582607421875,-0.3256983757019043,-0.7543522834777832,-0.2502569007873534,0.4126157631460103
John,overhead,2,2,2026-04-04 22:30:32.718261+00:00,11.168260986328123,-0.1274776458740234,-0.7034191195170084,-0.2189494132995605,0.413405083050205
John,overhead,2,2,2026-04-04 22:30:32.728260900+00:00,11.1782607421875,-0.0246601104736328,-0.6570496368408203,-0.1679030418395996,0.4146061236561075
John,overhead,2,2,2026-04-04 22:30:32.738261+00:00,11.188260986328125,-0.1620211601257324,-0.606352284749349,-0.1222472953796386,0.4162907453020595
John,overhead,2,2,2026-04-04 22:30:32.748260900+00:00,11.1982607421875,-0.0616250038146972,-0.5638424364725748,-0.1161578369140624,0.418234004401178
John,overhead,2,2,2026-04-04 22:30:32.758261+00:00,11.208260986328124,-0.2226262092590332,-0.5256036440531413,-0.0898602485656738,0.4203392975758778
John,overhead,2,2,2026-04-04 22:30:32.768260900+00:00,11.2182607421875,-0.1352801322937011,-0.4757720756530761,-0.0650896072387695,0.422699822870031
John,overhead,2,2,2026-04-04 22:30:32.778261+00:00,11.228260986328126,0.1290416717529297,-0.43193146387736,-0.0439430236816406,0.4252900551565725
John,overhead,2,2,2026-04-04 22:30:32.788260900+00:00,11.2382607421875,0.4866166114807129,-0.3966204770406087,-0.0009965515136718,0.4282006184247816
John,overhead,2,2,2026-04-04 22:30:32.798261+00:00,11.248260986328123,-0.0291090011596679,-0.345654862721761,0.019189338684082,0.4314269933322232
John,overhead,2,2,2026-04-04 22:30:32.808260900+00:00,11.2582607421875,-0.4302301406860351,-0.3046668434143066,0.0505788421630859,0.4349110813782342
John,overhead,2,2,2026-04-04 22:30:32.818261+00:00,11.268260986328125,0.544034481048584,-0.2674931462605794,0.0562320709228515,0.4385805577328958
John,overhead,2,2,2026-04-04 22:30:32.828260900+00:00,11.2782607421875,-0.3396263122558594,-0.2257553990681966,0.0617980194091796,0.4423059494349841
John,overhead,2,2,2026-04-04 22:30:32.838261+00:00,11.288260986328124,0.0403084754943847,-0.2026829020182291,0.0856061935424804,0.446178397244211
John,overhead,2,2,2026-04-04 22:30:32.848260900+00:00,11.2982607421875,0.5677042007446289,-0.1674125925699869,0.0903615188598632,0.4501934699841873
John,overhead,2,2,2026-04-04 22:30:32.858261+00:00,11.308260986328126,0.0378947257995605,-0.1339887682596842,0.1056754684448242,0.454309087601798
John,overhead,2,2,2026-04-04 22:30:32.868260900+00:00,11.3182607421875,0.0700349807739257,-0.1142665036519368,0.1096337699890136,0.4585208631694987
John,overhead,2,2,2026-04-04 22:30:32.878261+00:00,11.328260986328123,0.0403633117675781,-0.072894115447998,0.1187359809875488,0.4627981485523386
John,overhead,2,2,2026-04-04 22:30:32.888260900+00:00,11.3382607421875,0.2769579887390136,-0.0519944063822428,0.1382566833496093,0.4672183361612486
John,overhead,2,2,2026-04-04 22:30:32.898261+00:00,11.348260986328125,0.2005801200866699,-0.0369833628336588,0.1635873222351074,0.4718630017861545
John,overhead,2,2,2026-04-04 22:30:32.908260900+00:00,11.3582607421875,0.4594788551330566,-0.0094704500834147,0.1739665985107422,0.4766859858429694
John,overhead,2,2,2026-04-04 22:30:32.918261+00:00,11.368260986328124,0.2703676223754883,0.0143799146016438,0.1657117462158203,0.4815198277820341
John,overhead,2,2,2026-04-04 22:30:32.928260900+00:00,11.3782607421875,0.4013528823852539,0.0489462025960286,0.1687289810180663,0.4863272462513177
John,overhead,2,2,2026-04-04 22:30:32.938261+00:00,11.388260986328126,-0.2695217132568359,0.0629909896850585,0.2178557205200195,0.4913956257003145
John,overhead,2,2,2026-04-04 22:30:32.948260900+00:00,11.3982607421875,0.1480903625488281,0.0754007466634114,0.1985537338256835,0.4966128777992081
John,overhead,2,2,2026-04-04 22:30:32.958261+00:00,11.408260986328123,0.2695059776306152,0.1038754081726074,0.229892406463623,0.5018905695519991
John,overhead,2,2,2026-04-04 22:30:32.968260900+00:00,11.4182607421875,-0.0085945129394531,0.118782418568929,0.2450425338745117,0.5074004419366324
John,overhead,2,2,2026-04-04 22:30:32.978261+00:00,11.428260986328125,0.3581886291503906,0.1453519376118978,0.2329991340637206,0.5129261173818095
John,overhead,2,2,2026-04-04 22:30:32.988260900+00:00,11.4382607421875,-0.0630636215209961,0.1672483889261881,0.2575132942199706,0.5185138753046208
John,overhead,2,2,2026-04-04 22:30:32.998261+00:00,11.448260986328124,0.1659302711486816,0.1756258837381998,0.2640906906127929,0.5242573676519362
John,overhead,2,2,2026-04-04 22:30:33.008260900+00:00,11.4582607421875,0.2653913497924804,0.1969296391805013,0.2625144386291503,0.5300255846736915
John,overhead,2,2,2026-04-04 22:30:33.018261+00:00,11.468260986328126,0.49798583984375,0.2130056190490722,0.2783906745910644,0.53586558501904
John,overhead,2,2,2026-04-04 22:30:33.028260900+00:00,11.4782607421875,0.3885235786437988,0.2326107788085937,0.2816315460205078,0.5418008834184077
John,overhead,2,2,2026-04-04 22:30:33.038261+00:00,11.488260986328124,0.280245304107666,0.2532823626200358,0.2680654907226562,0.5476848444546027
John,overhead,2,2,2026-04-04 22:30:33.048260900+00:00,11.4982607421875,0.0463218688964843,0.2750801722208659,0.278534927368164,0.5535530354797713
John,overhead,2,2,2026-04-04 22:30:33.058261+00:00,11.508260986328125,0.797938346862793,0.2959529558817546,0.2811031150817871,0.5594867027580029
