time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,yaw,pitch,roll,dB,Weight,Reps,RPE,Set,Lift,Order
2026-03-27T04:29:20.168Z,-0.1331,-0.9173,0.3794,0.0014,0.0157,-0.0144,0.0024,-0.0031,-0.0027,-29.72,66.34,-160.64,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.177Z,-0.1338,-0.917,0.3801,0.007,0.0128,-0.0143,0.0045,-0.0069,-0.0065,-29.72,66.34,-160.64,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.188Z,-0.1332,-0.9166,0.3797,0.0032,0.0021,-0.0082,0.0042,-0.0033,-0.0038,-29.72,66.34,-160.64,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.197Z,-0.1329,-0.9173,0.379,0.0012,0.0119,-0.0056,0.0024,-0.0037,-0.0051,-29.72,66.34,-160.64,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.208Z,-0.1328,-0.9171,0.3808,-0.0026,0.0134,-0.0181,0.0023,-0.0023,-0.004,-29.72,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.218Z,-0.1338,-0.9169,0.3795,0.005,0.0068,-0.0102,0.0014,-0.0043,-0.0047,-29.72,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.227Z,-0.1334,-0.9181,0.3791,0.0078,0.0154,-0.0093,0.0032,-0.0022,-0.0021,-29.72,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.238Z,-0.1328,-0.9174,0.3791,0.001,0.0209,-0.0047,0.0037,-0.0038,-0.006,-29.71,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.255Z,-0.1327,-0.9179,0.3788,-0.0035,0.0218,-0.0032,0.0031,-0.001,-0.007,-29.71,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.257Z,-0.1327,-0.9179,0.3788,-0.0035,0.0218,-0.0032,0.0029,-0.0026,-0.0039,-29.71,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.268Z,-0.1334,-0.9178,0.3798,0.0041,0.0227,-0.0094,0.002,-0.0008,-0.0054,-29.71,66.34,-160.65,48.05,95,8,6,4,Bench,1
2026-03-27T04:29:20.278Z,-0.1326,-0.9178,0.3789,-0.0008,0.0154,-0.0028,0.0046,-0.0044,-0.0027,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.288Z,-0.1322,-0.9176,0.3789,-0.009,0.0204,-0.0066,0.0033,-0.0054,-0.0047,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.297Z,-0.1327,-0.9179,0.3795,-0.0028,0.0182,-0.0002,0.0024,-0.0026,-0.0017,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.308Z,-0.132,-0.918,0.3801,-0.0053,0.0176,-0.0117,0.0022,-0.0035,-0.0043,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.318Z,-0.1324,-0.918,0.3798,-0.0071,0.0231,-0.0169,0.0054,-0.0019,-0.0038,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.327Z,-0.1326,-0.9175,0.3801,-0.0055,0.0167,-0.0101,0.0036,-0.0006,-0.0053,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.338Z,-0.1329,-0.9176,0.38,0.0018,0.013,-0.0189,0.0034,-0.0037,-0.0057,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.347Z,-0.1331,-0.9178,0.3799,-0.0004,0.0216,-0.011,-0.0004,-0.0034,-0.0024,-29.71,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.358Z,-0.1323,-0.9168,0.3795,-0.0013,0.0149,-0.013,0.0037,-0.0022,-0.0037,-29.72,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.368Z,-0.1316,-0.916,0.3796,-0.0143,0.0005,-0.0063,0.0039,-0.0011,-0.0057,-29.72,66.34,-160.65,51.5,95,8,6,4,Bench,1
2026-03-27T04:29:20.377Z,-0.1328,-0.9177,0.3794,-0.0066,0.0116,-0.0062,0.0028,-0.0036,-0.0041,-29.72,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.388Z,-0.1328,-0.917,0.3796,0.0024,0.0154,-0.0093,0.002,-0.0037,-0.0045,-29.72,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.397Z,-0.1329,-0.9175,0.3803,-0.0037,0.0098,-0.0144,0.0036,-0.0011,-0.0051,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.408Z,-0.133,-0.9175,0.3783,0.0019,0.0203,-0.0021,0.0023,-0.0022,-0.0036,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.418Z,-0.1332,-0.9171,0.3797,0.0015,0.0124,-0.006,0.0023,-0.0029,-0.0029,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.427Z,-0.1335,-0.9166,0.3785,0.005,0.007,0.0007,0.0048,-0.0015,-0.0047,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.438Z,-0.133,-0.9171,0.379,0.0017,0.0103,-0.0045,0.0034,-0.004,-0.0033,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.447Z,-0.1332,-0.9178,0.3788,-0.0013,0.0151,0.0004,0.0021,-0.0002,-0.0039,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.458Z,-0.134,-0.918,0.3796,0.0093,0.0187,-0.004,0.0019,-0.0026,-0.0057,-29.71,66.34,-160.65,54.79,95,8,6,4,Bench,1
2026-03-27T04:29:20.468Z,-0.1333,-0.9173,0.3804,0.0048,0.0172,-0.0178,0.0038,-0.0016,-0.0019,-29.71,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.477Z,-0.1334,-0.9182,0.3785,0.0029,0.0141,-0.0006,0.0018,-0.002,-0.0067,-29.71,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.488Z,-0.1326,-0.9168,0.3792,-0.0009,0.0171,-0.0076,0.001,-0.0009,-0.0022,-29.71,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.497Z,-0.1334,-0.9174,0.3796,-0.0012,0.0087,-0.0108,0.0032,-0.0031,-0.0043,-29.71,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.508Z,-0.133,-0.9172,0.3786,0.0084,0.0136,-0.0014,0.0013,-0.002,-0.0058,-29.71,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.518Z,-0.1325,-0.9178,0.3798,-0.0081,0.0142,-0.0065,0.0041,-0.0028,-0.0049,-29.71,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.528Z,-0.1335,-0.9177,0.379,0.0026,0.019,-0.009,0.0037,-0.0035,-0.0037,-29.72,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.538Z,-0.133,-0.9173,0.3788,0.0023,0.0173,0.0003,0.0042,-0.0024,-0.0067,-29.72,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.547Z,-0.1326,-0.9176,0.3801,-0.0035,0.0083,-0.0086,0.0019,-0.0004,-0.0046,-29.72,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.558Z,-0.1332,-0.9179,0.3797,-0.0017,0.0241,-0.0152,0.0066,-0.0028,-0.0034,-29.72,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.568Z,-0.1333,-0.9163,0.3798,0.0054,0.0062,-0.0073,0.0039,-0.0019,-0.0028,-29.72,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.578Z,-0.1326,-0.918,0.3789,-0.0009,0.0149,-0.0068,0.0029,-0.0036,-0.0045,-29.72,66.34,-160.65,53.01,95,8,6,4,Bench,1
2026-03-27T04:29:20.588Z,-0.1328,-0.918,0.3802,-0.0022,0.0197,-0.011,0.0025,0.0005,-0.0045,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.597Z,-0.1329,-0.9176,0.3793,-0.0012,0.0209,-0.0116,0.002,-0.0025,-0.0026,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.608Z,-0.1332,-0.9177,0.3776,0.0044,0.0158,0.0012,0.0006,-0.0009,-0.0038,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.623Z,-0.1324,-0.9177,0.3796,-0.0057,0.0178,-0.0116,0.0017,-0.0025,-0.0042,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.628Z,-0.1326,-0.9177,0.3795,-0.0057,0.0178,-0.0116,0.0017,-0.0025,-0.0042,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.638Z,-0.1331,-0.9165,0.3799,-0.0009,0.0102,-0.0095,0.005,-0.0028,-0.0047,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.647Z,-0.1333,-0.9179,0.3802,0.0043,0.0115,-0.0133,0.0037,-0.002,-0.0069,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.658Z,-0.133,-0.9176,0.3802,0.0007,0.025,-0.0193,0.0025,-0.0045,-0.0047,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.668Z,-0.1323,-0.9174,0.3798,-0.0043,0.0083,-0.0083,-0.0003,-0.0024,-0.0042,-29.72,66.34,-160.65,51.69,95,8,6,4,Bench,1
2026-03-27T04:29:20.678Z,-0.1325,-0.9176,0.3796,-0.009,0.0164,-0.0115,0.0055,-0.0042,-0.0033,-29.72,66.34,-160.65,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.688Z,-0.1334,-0.9175,0.381,0.0016,0.0168,-0.0168,0.0026,-0.0025,-0.0036,-29.72,66.34,-160.65,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.697Z,-0.1331,-0.9169,0.3801,0.0035,0.0125,-0.0223,0.0023,-0.0028,-0.0032,-29.72,66.34,-160.65,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.708Z,-0.1331,-0.9164,0.3792,-0.0026,0.0072,-0.0087,0.0031,-0.0036,-0.0028,-29.72,66.34,-160.65,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.718Z,-0.1335,-0.918,0.3784,0.0067,0.014,0.0024,0.0048,-0.0007,-0.0045,-29.71,66.34,-160.66,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.728Z,-0.1329,-0.9169,0.379,0.0048,0.015,-0.0011,0.0027,-0.0026,-0.0032,-29.71,66.34,-160.66,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.738Z,-0.1335,-0.9181,0.3785,0.0002,0.0155,0,0.0038,-0.0028,-0.0036,-29.71,66.34,-160.66,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.747Z,-0.1331,-0.9173,0.3782,0.0047,0.0213,0.004,0.004,-0.0034,-0.0041,-29.71,66.34,-160.66,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.758Z,-0.1323,-0.9169,0.3797,-0.0059,0.0114,-0.0058,0.0027,-0.0047,-0.0038,-29.71,66.34,-160.66,51.13,95,8,6,4,Bench,1
2026-03-27T04:29:20.770Z,-0.1329,-0.918,0.3803,-0.0021,0.0113,-0.014,0.0026,-0.0061,-0.0045,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.777Z,-0.1333,-0.9178,0.3785,0.0058,0.0259,-0.0051,0.0034,-0.0036,-0.0061,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.788Z,-0.1332,-0.9165,0.3785,0.0022,0.0095,0.0025,0.0009,-0.0043,-0.0041,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.797Z,-0.1329,-0.9174,0.3792,0.0006,0.0087,0.0001,0.0018,-0.0034,-0.0047,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.808Z,-0.1331,-0.9179,0.3795,-0.0018,0.0233,-0.0074,0.0047,-0.0048,-0.0033,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.818Z,-0.1336,-0.9178,0.3795,0.0041,0.0143,-0.011,0.0032,-0.0028,-0.0054,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.827Z,-0.1326,-0.9187,0.3807,0.0031,0.0244,-0.0157,0.003,0.0002,-0.0014,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.838Z,-0.132,-0.9182,0.3792,-0.0095,0.0261,-0.011,0.0026,0.0013,-0.0037,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.847Z,-0.1325,-0.9173,0.3785,-0.0054,0.015,-0.0008,0.0023,-0.0022,-0.0035,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.858Z,-0.1332,-0.9182,0.3796,0.0006,0.0174,-0.0009,0.0015,-0.0024,-0.0006,-29.71,66.34,-160.66,42.24,95,8,6,4,Bench,1
2026-03-27T04:29:20.867Z,-0.1328,-0.9174,0.3796,0.0032,0.0189,-0.0133,0.0025,-0.0019,-0.0035,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.877Z,-0.1321,-0.9181,0.3801,-0.0091,0.0152,-0.0118,0.0017,-0.0024,-0.0056,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.888Z,-0.1323,-0.9179,0.3796,-0.0065,0.0266,-0.0145,0.0021,-0.0026,-0.0043,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.897Z,-0.1328,-0.9164,0.3792,-0.0013,0.0022,-0.0061,0.0033,-0.0025,-0.0056,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.908Z,-0.1326,-0.9186,0.3792,-0.0018,0.021,-0.0034,0.002,-0.0027,-0.0037,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.918Z,-0.1328,-0.9175,0.3779,-0.0025,0.0237,-0.0005,0.0016,-0.0018,-0.0046,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.928Z,-0.1339,-0.9167,0.3798,0.0052,0.0049,0.0012,0.0047,-0.0004,-0.0056,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.938Z,-0.1336,-0.9178,0.381,0.0081,0.0211,-0.0157,0.0011,-0.002,-0.0039,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.947Z,-0.1322,-0.9175,0.3788,-0.003,0.0161,-0.0219,0.0029,-0.0021,-0.0053,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.958Z,-0.1327,-0.9175,0.3793,-0.0031,0.0063,0.0106,0.003,-0.0014,-0.0038,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.968Z,-0.1329,-0.9181,0.3795,-0.0044,0.0278,-0.013,0.0025,-0.0035,-0.0072,-29.71,66.34,-160.66,41.29,95,8,6,4,Bench,1
2026-03-27T04:29:20.981Z,-0.1333,-0.9178,0.3804,0.0023,0.0199,-0.0215,0.0018,-0.0049,-0.0042,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:20.987Z,-0.1339,-0.9174,0.3778,0.0087,0.0141,0.0079,0.0037,-0.0035,-0.0052,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:20.997Z,-0.1333,-0.9171,0.3796,0.0057,0.0164,-0.0056,0.0034,-0.0026,-0.0044,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.008Z,-0.1329,-0.9163,0.3816,0.0032,0.0061,-0.0261,0.0025,-0.002,-0.0051,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.018Z,-0.1329,-0.9168,0.3782,0.0006,0.0032,-0.0051,0.002,-0.0014,-0.0035,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.027Z,-0.1331,-0.9166,0.3788,-0.0018,0.0113,-0.0008,0.0041,-0.0033,-0.0056,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.038Z,-0.1343,-0.9183,0.3815,0.0097,0.0137,-0.0121,0.0036,-0.0008,-0.0038,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.047Z,-0.1334,-0.9175,0.3786,0.0106,0.0197,-0.0175,0.0017,-0.0028,-0.0033,-29.71,66.34,-160.66,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.058Z,-0.134,-0.9179,0.3782,0.0072,0.0149,0.0066,0.0039,-0.0021,-0.0055,-29.71,66.34,-160.67,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.068Z,-0.1346,-0.9179,0.3792,0.0172,0.021,0.0012,0.0021,-0.004,-0.0042,-29.71,66.34,-160.67,44.48,95,8,6,4,Bench,1
2026-03-27T04:29:21.077Z,-0.1335,-0.9168,0.379,0.0108,0.0133,-0.0113,0.0032,-0.0027,-0.0067,-29.71,66.34,-160.67,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.088Z,-0.1326,-0.9176,0.3791,-0.0014,0.0086,0.0019,0.0045,-0.0011,-0.0022,-29.71,66.34,-160.67,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.097Z,-0.1327,-0.9165,0.379,-0.0024,0.0121,-0.0038,0.0024,0,-0.0007,-29.71,66.34,-160.67,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.108Z,-0.1331,-0.9177,0.3808,0.0027,0.0121,-0.0191,0.0018,-0.0004,-0.0057,-29.71,66.34,-160.67,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.118Z,-0.1323,-0.9169,0.3785,-0.0001,0.0118,-0.0063,0.0048,-0.0034,-0.006,-29.71,66.34,-160.67,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.127Z,-0.1322,-0.9176,0.378,-0.0107,0.0136,0.0086,0.0031,-0.0021,-0.0052,-29.71,66.34,-160.67,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.138Z,-0.1326,-0.9176,0.3805,-0.0014,0.0161,-0.01,0.0013,-0.0007,-0.0041,-29.71,66.34,-160.66,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.147Z,-0.1326,-0.9174,0.3792,-0.0017,0.0156,-0.0097,0.0044,-0.0047,-0.0056,-29.71,66.34,-160.66,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.158Z,-0.1319,-0.9181,0.3799,-0.0093,0.0149,-0.0064,0.0032,-0.0008,-0.0029,-29.71,66.34,-160.66,47.95,95,8,6,4,Bench,1
2026-03-27T04:29:21.168Z,-0.1336,-0.9167,0.3806,0.0008,0.0122,-0.018,0.0031,-0.0017,-0.0036,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.178Z,-0.1335,-0.917,0.3802,0.0085,0.0094,-0.0182,0.003,-0.0019,-0.0042,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.188Z,-0.1328,-0.9176,0.3788,0.0015,0.0159,-0.01,0.0009,-0.0013,-0.0056,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.203Z,-0.1328,-0.9169,0.3783,0.0049,0.0167,-0.009,0.0027,-0.0027,-0.0049,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.207Z,-0.1335,-0.918,0.3802,0.0049,0.0167,-0.009,0.0027,-0.0027,-0.0049,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.218Z,-0.1327,-0.9168,0.38,0.0018,0.0149,-0.0182,0.0021,-0.0019,-0.0047,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.227Z,-0.1332,-0.9173,0.3786,0.0001,0.009,0.0001,0.003,-0.0043,-0.0028,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.238Z,-0.1332,-0.9172,0.3794,0.0024,0.0146,-0.0107,0.0056,-0.0024,-0.0031,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.247Z,-0.1337,-0.9173,0.3792,0.0057,0.01,-0.0037,0.0029,-0.0024,-0.0041,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.258Z,-0.1326,-0.9176,0.3779,0.0029,0.0193,0.0003,0.0061,-0.0031,-0.0031,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.268Z,-0.1324,-0.917,0.378,-0.004,0.0115,0.0023,0.0042,-0.0012,-0.0029,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.277Z,-0.1333,-0.9178,0.3803,0.0034,0.0099,-0.003,0.0017,-0.0033,-0.003,-29.71,66.34,-160.66,50.88,95,8,6,4,Bench,1
2026-03-27T04:29:21.288Z,-0.1334,-0.9175,0.3792,0.005,0.0218,-0.0114,0.0044,-0.0021,-0.0045,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.297Z,-0.1335,-0.9165,0.38,0.0042,0.0118,-0.0099,0.0035,-0.0043,-0.0039,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.308Z,-0.133,-0.917,0.3795,0.0058,0.0023,-0.0075,0.0009,-0.003,-0.0035,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.318Z,-0.1332,-0.9176,0.3796,0.0016,0.0149,-0.0111,0.0034,-0.0014,-0.0019,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.328Z,-0.1328,-0.9177,0.3782,-0.0003,0.021,0.0035,0.0046,-0.0027,-0.0062,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.338Z,-0.1331,-0.9175,0.38,0.0025,0.0127,-0.0079,0.0021,-0.0037,-0.0041,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.347Z,-0.1329,-0.917,0.3799,-0.0049,0.0136,-0.008,0.0025,-0.0002,-0.0021,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.358Z,-0.133,-0.9169,0.3806,0.003,0.0106,-0.0252,0.0009,-0.0008,-0.0051,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.368Z,-0.1325,-0.918,0.3793,-0.0038,0.0161,-0.0048,0.0025,-0.0035,-0.0054,-29.71,66.34,-160.66,57.47,95,8,6,4,Bench,1
2026-03-27T04:29:21.377Z,-0.1328,-0.9167,0.3797,-0.0016,0.009,-0.0131,0.003,-0.002,-0.0065,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.388Z,-0.1317,-0.9173,0.3783,-0.0044,0.0116,-0.0051,0.0032,-0.0045,-0.0035,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.397Z,-0.1333,-0.9173,0.3788,-0.0042,0.0129,0.004,0.0033,-0.0047,-0.0048,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.408Z,-0.1329,-0.9181,0.3789,0.0062,0.0167,-0.0041,0.0031,-0.0009,-0.0028,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.418Z,-0.1335,-0.9171,0.3798,0.0051,0.0184,-0.0078,0.0043,-0.0011,-0.0028,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.427Z,-0.1331,-0.9165,0.3791,0.0056,0.0085,-0.0059,0.0026,-0.0035,-0.0058,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.438Z,-0.1325,-0.918,0.3786,-0.0041,0.0115,-0.001,0.0025,-0.0031,-0.0034,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.447Z,-0.1333,-0.9178,0.3796,0.0032,0.0228,-0.0056,0.003,-0.0031,-0.0045,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.458Z,-0.1332,-0.917,0.3792,0.0008,0.0095,-0.0042,0.0026,-0.0017,-0.0046,-29.71,66.34,-160.66,56.91,95,8,6,4,Bench,1
2026-03-27T04:29:21.468Z,-0.1332,-0.9174,0.3797,0.0065,0.0144,-0.0117,0.0048,-0.0027,-0.0063,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.477Z,-0.1326,-0.9162,0.3792,-0.0022,0.0072,-0.0019,0.0023,0.0008,-0.006,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.488Z,-0.1327,-0.9172,0.3798,0.0038,0.009,-0.0115,0.0037,-0.0028,-0.005,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.497Z,-0.1327,-0.9174,0.3799,-0.0035,0.0113,-0.0139,0.0022,-0.0025,-0.0069,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.508Z,-0.1324,-0.9176,0.3789,-0.0011,0.0179,-0.0065,0.002,-0.0014,-0.0044,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.517Z,-0.1336,-0.9178,0.3805,0.0041,0.0154,-0.0121,0.001,-0.0022,-0.0042,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.527Z,-0.1329,-0.917,0.38,0.0029,0.0146,-0.0153,0.0029,-0.0002,-0.0009,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.538Z,-0.133,-0.918,0.3794,0.0039,0.0173,-0.0123,0.0022,-0.0008,-0.0029,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.547Z,-0.1327,-0.9177,0.3791,-0.0009,0.0173,-0.0065,0.0035,-0.0036,-0.0046,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.558Z,-0.1328,-0.917,0.3781,-0.0042,0.0118,0.0031,0.0018,-0.0023,-0.0052,-29.71,66.34,-160.67,51.14,95,8,6,4,Bench,1
2026-03-27T04:29:21.567Z,-0.1331,-0.9184,0.3798,0.0025,0.0215,-0.0071,0.0027,-0.0041,-0.005,-29.71,66.34,-160.67,46.64,95,8,6,4,Bench,1
